timestamp, angular_velocity_x, angular_velocity_y, angular_velocity_z, linear_acceleration_x, linear_acceleration_y, linear_acceleration_z
1520621014560423941, -0.1384843766841204, -0.02822950755483993, 0.06471481448892549, -1.081351318359375, -0.24069946289062502, 10.541678466796876
1520621014565439941, -0.1528654465705483, -0.016245282649483356, 0.06711165946999681, -1.1112890625, -0.298179931640625, 10.498568115234375
1520621014570455941, -0.16511598758491278, -0.007456851052221868, 0.07243798165015529, -1.0837463378906251, -0.350870361328125, 10.388397216796875
1520621014575471941, -0.17363810307316635, 0.001864212763055467, 0.0737695621951949, -1.131646728515625, -0.39278320312500004, 10.3512744140625
1520621014580487941, -0.1810949541253882, 0.010918960469324878, 0.0759000910672583, -1.213077392578125, -0.42272094726562504, 10.388397216796875
1520621014585501941, -0.18828548906860215, 0.015446334322459582, 0.07856325215733753, -1.2310400390625, -0.44188110351562504, 10.368039550781251
1520621014590516941, -0.1920139145947131, 0.019707392066586366, 0.07430219441321075, -1.2801379394531252, -0.508941650390625, 10.42552001953125
1520621014595534941, -0.19281286292173686, 0.025832662573768612, 0.07084008499610774, -1.294508056640625, -0.561632080078125, 10.44947021484375
1520621014600547941, -0.19734023677487156, 0.030892668644919165, 0.06498113059793342, -1.325643310546875, -0.585582275390625, 10.466235351562501
1520621014605563941, -0.19680760455685573, 0.03302319751698256, 0.06178533728983833, -1.313668212890625, -0.57240966796875, 10.499765625
1520621014610580941, -0.19414444346677648, 0.037017939152101415, 0.05858954398174324, -1.368753662109375, -0.590372314453125, 10.534493408203126
1520621014615595941, -0.19387812735776855, 0.0402137324601965, 0.05406217012860854, -1.38192626953125, -0.6059399414062501, 10.503358154296876
1520621014620611941, -0.19121496626768933, 0.04154531300523612, 0.049002164057457984, -1.380728759765625, -0.61552001953125, 10.540480957031251
1520621014625626941, -0.18695390852356253, 0.037017939152101415, 0.048203215730434214, -1.308878173828125, -0.599952392578125, 10.54527099609375
1520621014630643941, -0.17923074136233275, 0.03408846195301425, 0.04873584794845006, -1.313668212890625, -0.5843847656250001, 10.508148193359375
1520621014635657941, -0.16911072922003165, 0.03249056529896671, 0.045540054640354974, -1.330433349609375, -0.5316943359375, 10.399174804687501
1520621014640673941, -0.1600559815137622, 0.03195793308095086, 0.044741106313331204, -1.3184582519531252, -0.48978149414062505, 10.406359863281251
1520621014645688941, -0.14780544049939773, 0.030360036426903318, 0.04420847409531536, -1.332828369140625, -0.5029541015625, 10.368039550781251
1520621014650703941, -0.1374191122480887, 0.030892668644919165, 0.04154531300523612, -1.32205078125, -0.525706787109375, 10.40396484375
1520621014655720941, -0.12383699068868459, 0.029561088099879545, 0.03941478413317273, -1.332828369140625, -0.536484375, 10.352471923828125
1520621014660735941, -0.11238539800134385, 0.02689792700980031, 0.03648530693408557, -1.308878173828125, -0.5221142578125, 10.3416943359375
1520621014665750941, -0.09773801200590805, 0.02077265650261806, 0.03408846195301425, -1.25259521484375, -0.511336669921875, 10.28181884765625
1520621014670765941, -0.08468852266451977, 0.012783173232380344, 0.03142530086293501, -1.249002685546875, -0.5412744140625, 10.278226318359376
1520621014675782941, -0.06897587223305228, 0.007723167161229791, 0.03062635253591124, -1.1927197265625, -0.5460644531250001, 10.241103515625001
1520621014680798941, -0.05379585401960062, 0.0005326322180158477, 0.02716424311880823, -1.140029296875, -0.5760021972656251, 10.194400634765625
1520621014685813941, -0.035153726389045944, -0.0055926382891664005, 0.027430559227816155, -1.174757080078125, -0.568817138671875, 10.183623046875
1520621014690829941, -0.01997370817559429, -0.008788431597261486, 0.03142530086293501, -1.1603869628906252, -0.571212158203125, 10.189610595703126
1520621014695843941, -0.0007989483270237715, -0.01038632825130903, 0.03142530086293501, -1.146016845703125, -0.585582275390625, 10.120155029296875
1520621014700859941, 0.020240024284602212, -0.011185276578332801, 0.03382214584400633, -1.1436218261718751, -0.5736071777343751, 10.10937744140625
1520621014705875941, 0.03834951969714103, -0.012516857123372421, 0.036218990825077645, -1.150806884765625, -0.571212158203125, 10.089019775390625
1520621014710890941, 0.05779059565471947, -0.01597896654047543, 0.037017939152101415, -1.1651770019531251, -0.53887939453125, 10.100994873046876
1520621014715907941, 0.07776430383031376, -0.015446334322459582, 0.0391484680241648, -1.2202624511718752, -0.54366943359375, 10.1405126953125
1520621014720923941, 0.09534116702483673, -0.016245282649483356, 0.03834951969714103, -1.2166699218750001, -0.5412744140625, 10.122550048828126
1520621014725937941, 0.1139832946553914, -0.01464738599543581, 0.042077945223251964, -1.2286450195312502, -0.52929931640625, 10.1548828125
1520621014730952941, 0.12996226119586685, -0.011185276578332801, 0.04287689355027574, -1.244212646484375, -0.52929931640625, 10.18601806640625
1520621014735968941, 0.14381069886427889, -0.006125270507182248, 0.04287689355027574, -1.2286450195312502, -0.532891845703125, 10.193203125
1520621014740984941, 0.1563275559876513, -0.00026631610900792384, 0.04261057744126781, -1.2418176269531251, -0.5604345703125, 10.25068359375
1520621014745999941, 0.16937704532903955, 0.007723167161229791, 0.04181162911424404, -1.29091552734375, -0.5484594726562501, 10.299781494140625
1520621014751014941, 0.17603494805423767, 0.012250541014364496, 0.03941478413317273, -1.274150390625, -0.5604345703125, 10.345286865234376
1520621014756030941, 0.18402443132447538, 0.016245282649483356, 0.03994741635118858, -1.2022998046875, -0.5652246093750001, 10.360854492187501
1520621014761046941, 0.19334549513975272, 0.018109495412538822, 0.043143209659283664, -1.217867431640625, -0.5460644531250001, 10.368039550781251
1520621014766062941, 0.19707392066586363, 0.01464738599543581, 0.048203215730434214, -1.244212646484375, -0.5700146484375, 10.399174804687501
1520621014771076941, 0.2000033978649508, 0.011984224905356573, 0.05113269292952138, -1.24541015625, -0.5652246093750001, 10.43031005859375
1520621014776092941, 0.2010686623009825, 0.006391586616190172, 0.05193164125654515, -1.2633728027343751, -0.58198974609375, 10.44947021484375
1520621014781107941, 0.2000033978649508, -0.0007989483270237715, 0.05459480234662439, -1.268162841796875, -0.5652246093750001, 10.462642822265625
1520621014786123941, 0.2000033978649508, -0.006391586616190172, 0.06205165339884625, -1.347198486328125, -0.54366943359375, 10.4566552734375
1520621014791139941, 0.20266655895503005, -0.01038632825130903, 0.06311691783487795, -1.3831237792968751, -0.55324951171875, 10.469827880859375
1520621014796155941, 0.20293287506403795, -0.013582121559404116, 0.06418218227090965, -1.3962963867187501, -0.5748046875, 10.427915039062501
1520621014801169941, 0.20026971397395874, -0.014114753777419964, 0.06551376281594927, -1.3998889160156252, -0.5760021972656251, 10.451865234375001
1520621014806186941, 0.20053603008296664, -0.01384843766841204, 0.06418218227090965, -1.4034814453125, -0.571212158203125, 10.466235351562501
1520621014811201941, 0.2000033978649508, -0.009054747706269411, 0.06285060172587002, -1.4298266601562502, -0.571212158203125, 10.5045556640625
1520621014816217941, 0.19600865622983193, -0.006391586616190172, 0.06178533728983833, -1.3998889160156252, -0.55803955078125, 10.518925781250001
1520621014821233941, 0.1920139145947131, -0.005858954398174325, 0.061519021180830406, -1.4250366210937502, -0.5161267089843751, 10.553653564453125
1520621014826247941, 0.18828548906860215, -0.006391586616190172, 0.05912217619975909, -1.37234619140625, -0.5352868652343751, 10.589578857421875
1520621014831263941, 0.17816547692630105, -0.009853696033293183, 0.05938849230876701, -1.308878173828125, -0.508941650390625, 10.59796142578125
1520621014836279941, 0.1744370514001901, -0.015180018213451659, 0.05938849230876701, -1.265767822265625, -0.475411376953125, 10.643466796875
1520621014841295941, 0.16777914867499202, -0.023169501483689375, 0.05992112452678287, -1.275347900390625, -0.46223876953125004, 10.67939208984375
1520621014846311941, 0.15792545264169883, -0.03142530086293501, 0.05779059565471947, -1.229842529296875, -0.43828857421875, 10.680589599609375
1520621014851325941, 0.1472728082813819, -0.04154531300523612, 0.05938849230876701, -1.2549902343750001, -0.427510986328125, 10.61712158203125
1520621014856341941, 0.14274543442824716, -0.045540054640354974, 0.058855860090751166, -1.217867431640625, -0.408350830078125, 10.5380859375
1520621014861357941, 0.13662016392106494, -0.04953479627547384, 0.05832322787273532, -1.179547119140625, -0.417930908203125, 10.517728271484376
1520621014866373941, 0.13129384174090644, -0.051665325147537224, 0.06045375674479871, -1.110091552734375, -0.398770751953125, 10.450667724609376
1520621014871387941, 0.1251685712337242, -0.05193164125654515, 0.06285060172587002, -1.1053015136718751, -0.367635498046875, 10.43031005859375
1520621014876403941, 0.12223909403463704, -0.050866376820513454, 0.06444849837991756, -1.13763427734375, -0.317340087890625, 10.386002197265626
1520621014881418941, 0.11930961683554989, -0.050866376820513454, 0.06471481448892549, -1.09452392578125, -0.28979736328125, 10.4183349609375
1520621014886435941, 0.1139832946553914, -0.0468716351853946, 0.06498113059793342, -1.0681787109375, -0.28979736328125, 10.405162353515626
1520621014891449941, 0.11371697854638348, -0.04154531300523612, 0.061519021180830406, -1.0873388671875, -0.307760009765625, 10.283016357421875
1520621014896465941, 0.11424961076439932, -0.035153726389045944, 0.055926382891664, -1.112486572265625, -0.3065625, 10.266251220703126
1520621014901480941, 0.11132013356531216, -0.023968449810713145, 0.05113269292952138, -1.1543994140625, -0.28021728515625, 10.237510986328125
1520621014906497941, 0.108390656366225, -0.008522115488253563, 0.043143209659283664, -1.13763427734375, -0.286204833984375, 10.233918457031251
1520621014911513941, 0.10626012749416161, 0.004793689962142629, 0.03568635860706179, -1.101708984375, -0.281414794921875, 10.232720947265625
1520621014916528941, 0.10333065029507445, 0.021571604829641832, 0.027963191445832, -1.0969189453125001, -0.25387207031250003, 10.1979931640625
1520621014921544941, 0.09667274756987636, 0.03834951969714103, 0.019707392066586366, -1.098116455078125, -0.25626708984375, 10.199190673828125
1520621014926559941, 0.0916127414987258, 0.051665325147537224, 0.014913702104443736, -1.1005114746093752, -0.26345214843750003, 10.249486083984376
1520621014931574941, 0.08202536157444054, 0.05965480841777494, 0.011451592687340724, -1.035845947265625, -0.27063720703125, 10.29618896484375
1520621014936590941, 0.07350324608618698, 0.06684534336098888, 0.009587379924285258, -0.968785400390625, -0.298179931640625, 10.3512744140625
1520621014941606941, 0.06338323394388587, 0.07084008499610774, 0.008788431597261486, -0.948427734375, -0.28979736328125, 10.397977294921876
1520621014946621941, 0.0513990090385293, 0.07803061993932169, 0.007456851052221868, -0.9436376953125001, -0.2682421875, 10.374027099609375
1520621014951636941, 0.03888215191515688, 0.08522115488253562, 0.009587379924285258, -0.9412426757812501, -0.29937744140625, 10.4087548828125
1520621014956652941, 0.02476739813773692, 0.09321063815277335, 0.012250541014364496, -0.95561279296875, -0.310155029296875, 10.424322509765625
1520621014961667941, 0.01171790879634865, 0.10013485698697937, 0.015446334322459582, -0.868194580078125, -0.32332763671875003, 10.474617919921876
1520621014966683941, -0.005060006071150553, 0.10253170196805068, 0.023702133701705222, -0.81670166015625, -0.30296997070312504, 10.518925781250001
1520621014971700941, -0.019707392066586366, 0.10173275364102691, 0.03382214584400633, -0.805924072265625, -0.3209326171875, 10.496173095703126
1520621014976715941, -0.03568635860706179, 0.09933590865995559, 0.043143209659283664, -0.81670166015625, -0.28500732421875, 10.5141357421875
1520621014981729941, -0.048203215730434214, 0.09454221869781296, 0.05219795736555307, -0.87418212890625, -0.27063720703125, 10.508148193359375
1520621014986746941, -0.062317969507854176, 0.0916127414987258, 0.06045375674479871, -0.863404541015625, -0.28380981445312503, 10.522518310546875
1520621014991761941, -0.07563377495825037, 0.08974852873567034, 0.0681769239060285, -0.89813232421875, -0.29338989257812503, 10.571616210937501
1520621014996777941, -0.08948221262666241, 0.08894958040864656, 0.07483482663122659, -0.9544152832031251, -0.28500732421875, 10.546468505859375
1520621015001791941, -0.09880327644193974, 0.08708536764559109, 0.08229167768344847, -0.9723779296875, -0.27422973632812503, 10.480605468750001
1520621015006807941, -0.10865697247523293, 0.08548747099154355, 0.08868326429963864, -1.0011181640625, -0.269439697265625, 10.5141357421875
1520621015011823941, -0.11664645574547064, 0.08362325822848808, 0.09560748313384466, -0.9795629882812501, -0.22752685546875, 10.510543212890626
1520621015016839941, -0.12010856516257365, 0.08122641324741676, 0.10253170196805068, -0.9651928710937501, -0.247884521484375, 10.44947021484375
1520621015021855941, -0.12436962290670044, 0.08229167768344847, 0.1105211852382884, -1.0106982421875002, -0.22153930664062502, 10.436297607421876
1520621015026869941, -0.12703278399677967, 0.08415589044650393, 0.11771172018150233, -1.028660888671875, -0.255069580078125, 10.407557373046876
1520621015031885941, -0.12996226119586685, 0.08335694211948017, 0.1227717262526529, -1.057401123046875, -0.30416748046875003, 10.400372314453126
1520621015036901941, -0.1283643645418193, 0.0814927293564247, 0.12596751956074798, -1.0154882812500001, -0.316142578125, 10.400372314453126
1520621015041917941, -0.1283643645418193, 0.07749798772130584, 0.13262542228594607, -1.016685791015625, -0.25267456054687504, 10.36564453125
1520621015046932941, -0.12676646788777174, 0.06791060779702057, 0.14274543442824716, -1.0753637695312501, -0.22513183593750002, 10.40156982421875
1520621015051946941, -0.11771172018150233, 0.06178533728983833, 0.15339807878856412, -1.074166259765625, -0.24668701171875002, 10.4183349609375
1520621015056963941, -0.10972223691126462, 0.05486111845563231, 0.16591493591193654, -1.1088940429687502, -0.29338989257812503, 10.47821044921875
1520621015061979941, -0.10412959862209822, 0.05219795736555307, 0.17257283863713466, -1.1735595703125001, -0.33171020507812504, 10.44947021484375
1520621015066995941, -0.09427590258880504, 0.05432848623761646, 0.17363810307316635, -1.2645703125, -0.3592529296875, 10.426717529296875
1520621015072009941, -0.08788431597261487, 0.05672533121868778, 0.1765675802722535, -1.304088134765625, -0.43349853515625003, 10.391989746093751
1520621015077025941, -0.08229167768344847, 0.06311691783487795, 0.1773665285992773, -1.4046789550781251, -0.530496826171875, 10.311756591796875
1520621015082040941, -0.0692421883420602, 0.07403587830420283, 0.17337178696415842, -1.4609619140625, -0.585582275390625, 10.292596435546875
1520621015087055941, -0.05858954398174324, 0.08761799986360694, 0.16618125202094447, -1.5244299316406251, -0.6514453125, 10.218350830078126
1520621015092072941, -0.04793689962142629, 0.10359696640408238, 0.1584580848597147, -1.51365234375, -0.748443603515625, 10.215955810546875
1520621015097088941, -0.03728425526110934, 0.111852765783328, 0.15339807878856412, -1.478924560546875, -0.7723937988281251, 10.232720947265625
1520621015102102941, -0.02689792700980031, 0.11744540407249442, 0.14940333715344528, -1.4513818359375001, -0.7723937988281251, 10.2075732421875
1520621015107119941, -0.015446334322459582, 0.11771172018150233, 0.1464738599543581, -1.433419189453125, -0.779578857421875, 10.28900390625
1520621015112133941, -0.006125270507182248, 0.1161138235274548, 0.14460964719130265, -1.407073974609375, -0.762813720703125, 10.29618896484375
1520621015117150941, 0.009321063815277334, 0.11424961076439932, 0.1419464861012234, -1.423839111328125, -0.784368896484375, 10.283016357421875
1520621015122165941, 0.018109495412538822, 0.11584750741844686, 0.13688648003007287, -1.47533203125, -0.7771838378906251, 10.297386474609375
1520621015127181941, 0.02929477199087162, 0.11691277185447857, 0.1283643645418193, -1.5447875976562502, -0.784368896484375, 10.26265869140625
1520621015132196941, 0.04261057744126781, 0.11664645574547064, 0.11824435239951818, -1.5232324218750002, -0.7963439941406251, 10.34408935546875
1520621015137212941, 0.05326322180158477, 0.11824435239951818, 0.10626012749416161, -1.538800048828125, -0.808319091796875, 10.357261962890625
1520621015142228941, 0.06205165339884625, 0.12010856516257365, 0.0937432703707892, -1.586700439453125, -0.83586181640625, 10.37282958984375
